smiles,Ea,Er,sum_Ea_Er,diff_Ea_Er,sa_score
C=C1C=C(Cl)C23C4CC5CC4C4(OC542)C1(C)C31CC(CCC2C3C=CC2C24CC32C2CCC4C2)=CO1,82.83035435,0.247920925,83.07827528,-82.58243343,8.052098047
CCC12C=CC3(C(C=CC4C56C7C=CC(C7)C45C4CCC6C4)=CC4CC5CC4C34OC514)C13OC21C1CCC3C1,83.78208771,-0.466951461,83.31513625,-84.24903917,8.049268761
CCC12SC1C1C3C=CC4(OC5CC6C(=C7C89C%10C=CC(C%10)C78C7CCC9C7)C5C5OC654)C1CC32,86.62994174,0.05379318,86.68373492,-86.57614856,8.04307132
CC1CC23C(=C4C56C7CCC(C7)C45C4C=CC6N4)C24C2C=CC3C2=C2C3CCC2C42OC132,86.17177932,-1.390667276,84.78111204,-87.56244659,8.037021942
CC(=CC1C23C4C=CC(C4)C12C1CCC3C1)C12C=CC3(C(C)=CC4CC5CC4C34CC514)C13OC21C1CCC3C1,83.75968422,-0.501030827,83.25865339,-84.26071505,8.026475335
C(=CC=C1C23C4C=CC(C4)C12C1CCC3O1)C=CC12CC34C5=C1CC31C3C=CC4C3=C5C21,84.97459996,1.488521549,86.46312151,-83.48607842,8.019962078
CC=CC=C1C2C=CC1(C13SC14C1CCC3C1=C(CBr)C1C=C3C=CC14C3=CC)C13SC21C1CCC3C1,82.49873115,0.812203476,83.31093463,-81.68652768,8.016031691
OC12C=CC3C1C(Br)C1=C4CC(C=CC5CC6CC5C57CC65C5C=CC7C5)=CC1C31OC421,75.93108457,-9.47294597,66.4581386,-85.40403054,8.010465807
CC1=C(C2CC3CC2C24CC32C2C=CC4C2)C=C(C(I)C2C3C4CC2C25C6C=C(C(O6)C32)N45)C1C,80.48811272,-6.839463214,73.64864951,-87.32757593,8.00782661
BrC12CC34CN5C6C7C3(I)N3C5(CC64C31c1ccccc1)C72C1C2C=CC1C13CC21C1CCC3C1,78.5549309,-6.702808739,71.85212216,-85.25773964,8.006351523
CC(=CC1C23C4C=CC(C4)C12C1CCC3C1)C12CC1(C1C3C=C(C(CF)N3)C1Br)C1C=CC2C1,83.35902739,0.062994778,83.42202217,-83.29603261,7.996655821
BrC(I)(C1C2C=CC1C13CC21C1CCC3C1)C12C=CC(C34CC31C1CCC4C1c1ccccc1)C13OC12C1CCC3C1,83.44260217,6.487696222,89.93029839,-76.95490595,7.99546397
CCC1(C)C(=C2C3C=CC2C24OC32C2CCC4C2)C2=CC3C4CCC3C13SC243,87.69084108,-0.056364096,87.63447698,-87.74720518,7.995415993
CC1CC2C=CC3C2=CC1C12SC31C1CCC2C1C=CC1=CC2OC1C13OC21C1CCC3C1,89.40016247,6.051292997,95.45145547,-83.34886948,7.995368546
CC=CC1C23C4C=CC(C4)C12C1CCC3C1=CC12C(CBr)C(C)C34C5=CSN1C1CC(SC13)C542,83.18103242,-49.79161192,33.3894205,-132.9726443,7.9950981
C(C=CC1C23C4C=CC(C4)C12C1CCC3C1)=CC1C2C=CC13CCC21NC31,84.11206921,-0.141286594,83.97078262,-84.25335581,7.994782364
C1=CC(C2C3C=CC2C24CC32C2CCC4C2)=CC1=CC1(c2ccccc2)C23OC2(C2C=CC3O2)C23OC12C1C=CC3O1,83.51927839,0.480561022,83.99983941,-83.03871737,7.99443081
BrC1C2CSC13CC2(Br)CC3=CC1C23C4C=CC(C4)C12C1CCC3C1,83.87857397,0.31241391,84.19098788,-83.56616006,7.994017143
BrC1C(=C2C3C=CC2C24CC32C2CCC4O2)C23CC4(c5ccccc5)C5C6=CCC7(CC527)C14C63,84.58151626,1.827226193,86.40874245,-82.75429007,7.991423929
C=CC=C1C2CC(C(C)CCBr)(N1C1CC3CC1C14CC31C1C=CC4C1c1ccco1)C13CC21C1C=CC3C1,76.41259713,-17.07440432,59.33819281,-93.48700145,7.991049615
CC1CC2SC1C1CC21C1C=C2C3C1CC2C1(C(I)(C=CF)C2CC4C(=CC=CO)C2C25OC42C2C=CC5O2)OC31,81.55700659,-2.708208231,78.84879836,-84.26521482,7.990856675
IC1C2=CC(CC2)C23CC12C1SC3CC1N1C2C=CC1C13CC21C1CCC3C1,82.33955089,0.199010407,82.5385613,-82.14054048,7.989134324
C1=CC2C(C1)C1=C(C3C45C6C=CC(C6)C34C3CCC5C3)N3C4CCC3C23CC143,83.78707651,0.189043073,83.97611958,-83.59803343,7.988692909
IC(=CC1C23CC2(C2CCC3C2)C2(C=CCC34NC32C2CCC4C2)C23CC12C1CCC3C1c1ccccc1)CCC1C2C=CC1C13CC21C1CCC3C1,84.915233,1.231002058,86.14623506,-83.68423094,7.987626977
CC1CC2=CC1(SC1C3C=CC1C14CC31C1CC(CBr)C4C1)C13NC21C1CCC3C1,81.79857498,-2.681304558,79.11727042,-84.47987954,7.986755929
BrCC1C(I)C2CC1(OC1(CBr)C3CC4C=CC1(S4)C14CC31C1CCC4O1)C13CC21C1C=CC3C1,79.39645958,-7.871185709,71.52527387,-87.26764529,7.985660376
CC12N=CC(=C(C3CC4CC3C35CC43C3C=CC5C3)S1)C13CC21C1CCC3S1,78.52548967,-10.50957975,68.01590991,-89.03506942,7.98540706
CC1C(C2(C)C3C=CC2C24CC32C2CCC4C2)C2CC3CC2C2NC312,84.62996578,4.680581343,89.31054712,-79.94938444,7.98258012
C=CC=C1CC=CC12C1=C(C3CC4CC3C35CC43C3C=CC5C3)C(=C)C2C(CBr)C1,77.97075178,-11.87711886,66.09363292,-89.84787064,7.981439593
CC1=C(Br)C2C34C5CCC(C5)C23C2(N3C56C7C=CC(C7)C35C3CCC6C3)C=CC14C13CC12C1CCC3O1,74.45440579,-0.019617977,74.43478781,-74.47402377,7.981411845
CC=C(C1=CC23C=C(C1=C2CCBr)C(Br)C3)C1CC2CC1C13CC21C1C=CC3C1,79.64768042,-7.79236451,71.85531591,-87.44004493,7.981351381
IC1C23C4CCC(C4)C12C1C=CC3N1C12C=CC(=N1)C13CC12C1CCC3S1,85.28004776,-0.636399516,84.64364825,-85.91644728,7.980580393
C=C1C=C2C3=CC14CC2C(=CC1C25C6C=CC(C6)C12C1CCC5C1)C4=C3,82.94927411,0.396744875,83.34601898,-82.55252923,7.979963647
FC=CC(C=CC=C1C2=CC3C(CBr)C1(C=C2)C12CC31C1CCC2S1)C1CC2CC1C13CC21C1C=CC3C1,77.85047523,-5.95690612,71.89356911,-83.80738135,7.979079472
CCC12OC1C1CC23CC1C=C3N1C2C=CC1C13CC21C1CCC3C1,83.18551123,-1.560013831,81.6254974,-84.74552506,7.978637969
CCCC1C2C=CC1C13CC21C1CC(C2(C)C4CC5CC4C4NC54C2C)C3C1,77.60438952,-8.873435788,68.73095373,-86.4778253,7.977950989
CC12CCC(C1)C13C(=C4C56C7CCC(S7)C45C4(C)SCC6C4CBr)C21C1C=CC3C1,85.42025467,-0.117928689,85.30232598,-85.53818336,7.977071445
C(=CC1C2C3C4c5ccccc5OC3C35CC13C41C=CC25C1)CC1CC2CC1C13CC21C1C=CC3C1,74.37944849,-7.003156538,67.37629195,-81.38260503,7.97637544
CC1CC2CC1C13NC21C(I)(C=C1C24C5CCC(C5)C12C1C=CC4N1)C(CBr)C3C,86.13131744,-1.852613009,84.27870443,-87.98393045,7.976222543
CC=CC=C1C(Br)C2=C(C3CC4CC3C35CC43C3C=CC5C3)C13C=CC2C3,76.6398675,-12.51246587,64.12740164,-89.15233337,7.97591098
BrC1=CC23CC=C1N2C1CC2SC1C1C(=C4C56C7C=CC(C7)C45C4CCC6C4)C213,84.12540074,0.097047603,84.22244834,-84.02835313,7.975730851
FC=C(C1CC2CC1C13CC21C1C=CC3C1)C1C=C(C23OC2C2C=CC3O2)C2=CC3CC4CC3C13CC243,76.35102101,-9.681874305,66.6691467,-86.03289531,7.974863936
CC=CC=CCC=CC12N3c4ccccc4C14C(c1c(C5CC6CC5C57CC65C5C=CC7C5)cccc1)C1=CC4(C(Br)C13C)C13OC12C1CCC3C1C,78.92165838,-5.359290757,73.56236763,-84.28094914,7.974292731
C1=CC23CC4C5(c6ccccc6)CC(C46CC62)C3(c2c(C3C46C7C=CC(C7)C34C3CCC6C3)cccc2)C15,83.45753295,-0.210696027,83.24683692,-83.66822898,7.974250614
IC(=CCC12CCC3(C=CC1C3)C2)N1C2C=CC1C13CC21C1CCC3C1,82.61544074,-0.887875638,81.72756511,-83.50331638,7.973946069
CCC1C=CC2C1=CC(Sc1c(C3CC4CC3C35CC43C3C=CC5C3)occ1)C13CC21C1SC3CC1C,82.681103,-6.114476342,76.56662666,-88.79557934,7.973154715
CC1(S)C2C=CC=CC2C23OC2C2CC1C3C2=C1C23C4C=CC(C4)C12C1CCC3C1,86.61587355,-0.06129331,86.55458024,-86.67716686,7.97135879
CCC1=CC2(C3C4C=CC3C35CC43C3CC(Br)C5C3)N=C1C13CC21C1CCC3S1,84.41950351,-0.294185626,84.12531788,-84.71368914,7.971340518
CC=CC=C1C2C=CC1(C13CC1(CC)C1CC3CC1C(Br)OC=CC=CI)C13SC21C1CCC3C1,86.77449684,0.449819737,87.22431658,-86.32467711,7.970424993
CC1(O)OC2C(C=CC3C45C6C=CC(C6)C34C3CCC5C3)C3CC2C12NC32,82.98114918,0.152603957,83.13375313,-82.82854522,7.970201262
CC1=CC2C3(C4CCC(C4)C23C(C=CF)C2C3C=CC2C24CC32C2CCC4C2)C1C,79.04360681,0.061939628,79.10554644,-78.98166719,7.970107638
NC(=Cc1ccccc1)C1=C2C3C4CCC(S4)C23C(C=CF)(C2C3CCC2C24C(=CCO)C32C2C=CC4O2)O1,83.30767526,-4.975350655,78.33232461,-88.28302592,7.969239907
CC1NC2CC3C(=C4C56C7C=CC(C7)C45C4CCC6C4)C2C2OC132,85.62755578,-0.029724587,85.5978312,-85.65728037,7.967601023
C=C(I)C1CC2CC1C13NC21C(SC(F)C12CCC(C1)C14CC21C1C=CC4C1)C=C3C,80.85325296,-0.416754829,80.43649813,-81.27000779,7.966979739
C1=CC(C23CC2(C24C=CC(O2)C25CC24C2CCC5S2)C2CCC3S2)N=C1,85.86723659,-0.034029451,85.83320714,-85.90126604,7.965057022
CCC12CC1C1SC2CC1C=CCC12C(=CC3C45C6C=CC(C6)C34C3CCC5C3)C1C1CCC2O1,79.53580969,-1.185792273,78.35001741,-80.72160196,7.963131064
BrC=CC1C23C4CCC(C4)C12C1C=CC3C1=CC12CCC(C1)C13CC21C1CCC3S1,83.61832352,0.423417824,84.04174135,-83.1949057,7.962802771
C1=CC2C(=CC34C5CCC3C(C5)C35CC43C3CCC5S3)C1C13OC21C1CCC3C1,86.68570277,0.412301776,87.09800454,-86.27340099,7.962549322
CC1CC2=C(C3C4CCC3C35CC43C3C=CC5C3)N3C4CCC3C13CC243,79.86946048,-0.834676398,79.03478408,-80.70413688,7.959925172
CC1(I)C2CCC1C13CC21C1C=CC3C1=CC1C23OC2(C2CCC3C2)C2(C=CCC34OC32C2CCC4C2)C23OC12C1CCC3C1,73.95505642,-3.0439748,70.91108162,-76.99903122,7.959238174
C=CC=C1CC=CC1C12C3CCC(C3)C1(C13C=CC(C1=CC=C(OC=CC)OC=CC)C14OC13C1CCC4C1)C2C,84.59393461,2.285292003,86.87922661,-82.3086426,7.958687669
CC1(I)C2C=CC=CC2C23OC2C2CC1C3C2=C1C23C4C=CC(C4)C12C1CCC3C1,86.53405913,-0.216691066,86.31736806,-86.7507502,7.956658266
C1=CC2C3=CC=C4CCC5(C(=C6C78C9CCC(C9)C67C6C=CC8O6)C425)C13,84.77401177,-1.92898944,82.84502233,-86.70300121,7.956300226
CC=CC=C1CC=CC(=CC2C3C=CC2C24CC32C2CCC4C2)C12C=CC(c1ccccc1)C13SC21C1CCC3C1,81.66956874,0.611540633,82.28110937,-81.0580281,7.956208702
CCC1C2=CC3CC4CC3C23NC43C1(C=Cc1ccccc1F)C1C2C=CC1C13CC21C1CCC3S1,82.58081035,0.377605237,82.95841558,-82.20320511,7.955975385
IC(C1CC2CC1C13CC21C1C=CC3C1)C1(C=Cc2ccccc2)C23OC2(C2CCC3C2)C23OC12C1C=CC3O1,81.12875195,-4.00753048,77.12122147,-85.13628243,7.955871703
CC1=CC=C2CCC13C2C(N1C2C=CC1C14C(=CCl)C21C1CCC4C1)C12CC31C1C=CC2C1,87.40366228,0.100155848,87.50381812,-87.30350643,7.95529479
OC=CC=CC1C2(CCSC2Br)C2CC3SC2C2C(=C4C56C7C=CC(C7)C45C4CC6CC4CBr)C321,80.90204703,-1.585667902,79.31637912,-82.48771493,7.95523706
C1=CC2C3SC4CCCC5(C(=C6C78C9C=CC(C9)C67C6CCC8C6)C425)C13,79.47505412,-19.83183113,59.64322298,-99.30688525,7.953837245
CC1C2C=CC1C13C(=C4C5C6CCC(S6)C45CC=CCC45CC4C4CCC5S4)C21C1CCC3C1,85.74907653,-1.243593211,84.50548332,-86.99266974,7.952399212
CC1=CC2C3CCC2C24OC32C1C=CC4C1CC2CC1C13CC21C1C=CC3C1,82.749953,-5.06706963,77.68288337,-87.81702263,7.95212234
BrC1C2CCC1C13SC21C1CCC3(C=C2C3C=CC2C24CC32C2CCC4O2)C1,86.82053648,1.923614668,88.74415115,-84.89692181,7.95143108
CCC12CC1(C1CC3CC1C14CC31C1C=CC4C1C13CC4CC1C15SC1C1CC5C4C13)C1C=CC2C1,81.2891765,-3.375303879,77.91387262,-84.66448038,7.950486642
BrC1=CCC23C=CC=CC12C1CC2SC1C1C(=C4C56C7C=CC(C7)C45C4CCC6O4)C213,80.4295633,-2.507808602,77.9217547,-82.9373719,7.950482839
BrCC1CC2CC1C13C(=C4C5=c6cc7c(=CC=CC47CS5)s6)C21C1C=CC3C1,81.9994515,-1.250490174,80.74896133,-83.24994168,7.950373283
CCC12CC1(C13CC1(C(C)=CC1C4C=CC1C15CC41C1CCC5C1)C1C=CC3C1)C1CCC2S1,85.72018638,2.254350731,87.97453712,-83.46583565,7.948578003
CC1CC2CC1C1NC21C(C)(C1CC=CC1CF)C1CC2CC1C13CC21C1C=CC3N1,77.58277882,-9.764346857,67.81843196,-87.34712568,7.948553273
CC1=CC2CC(C(=CI)C3CC4CC3C35CC43C3C=CC5C3)(C1C)C13CC21C1C=CC3C1,73.77051395,-10.93308362,62.83743033,-84.70359757,7.948337531
C1=CC(OC2CC3CC2C24CC32C2C=CC4C2)C23OC24C1=CC1CC3CC14,86.99792625,-4.138695925,82.85923033,-91.13662218,7.948013856
CC1SNC2CC3C(=C4C56C7C=CC(C7)C45C4CCC6C4)C2C12OC32,86.60705689,0.014603135,86.62166002,-86.59245375,7.947725341
CC1=CC2C(CBr)C(C1F)C13NC21C1CCC3C1=C1C23C4C=CC(C4)C12C1CC3CC1CBr,80.47549156,-1.380325426,79.09516614,-81.85581699,7.946399638
CC=CC1CC2CC1C13CC21C12CC4C=CC3(S4)C1=Cc1cn2cc1C1CC2CC1C13CC21C1C=CC3C1,77.07026671,-46.59298654,30.47728017,-123.6632533,7.946059162
CC12CC3=CC(C4C5C=CC4C46NC54C4CCC6C4)(C1C3)C13C(=CBr)C21C1CCC3C1,85.86713719,1.024934396,86.89207158,-84.84220279,7.945324289
CCC(F)(CBr)C(I)(C=C1C23C4CCC(C4)C12C1C=CC3N1)C12OC1C1CCC2C1=CF,73.14487894,-20.06129267,53.08358627,-93.20617161,7.944527085
CC(=CC1CC2CC1C13CC21C1C=CC3C1)CC12CC1(C13CC1C1C=CC3C1)C1C=CC2C1,76.4871043,-6.631436796,69.85566751,-83.1185411,7.943634794
C=CC=CC12C=CC(C34OC3C3CCC4C3=CC=CO)C1(CBr)C1CC2(C=C2C34C5CCC(C5)C23C2C=CC4N2)C23OC12C1CCC3C1,84.18019233,-2.254249644,81.92594269,-86.43444198,7.942832918
CCCC1C2C=CC1C13CC21C1CC(C2(CC)CC4C5CC(C4C2C24CC=CCC2C(F)CC4)C2(CC)NC52)C3C1,79.12615415,-6.137253897,72.98890025,-85.26340805,7.942635562
CC1C(=C(Br)C2C3C=CC2C24CC32C2CCC4C2)C23CCC(O2)C12OC32,75.94358949,-20.05389828,55.88969121,-95.99748777,7.940978559
Cc1ccccc1C=C1C(=C(F)C2C3C=CC2C24CC32C2CCC4C2)C23CC24C2CC(OC14C)C3C2,83.56596057,0.864232957,84.43019353,-82.70172761,7.940865683
IC1=CC2CC1C13OC21C1CCC3C1=CC12CCC(C1)C13CC21C1CCC3S1,87.37539693,1.10401628,88.47941321,-86.27138065,7.939524577
BrCC1CC2CC1(C13C=CC4(C=CCC4C1)C3)C13CC21C1C=CC3C1,79.48190055,-2.701273164,76.78062739,-82.18317371,7.938091985
CC=CC(C1CC2CC1C13CC21C1C=CC3C1)C12CC13C1CC(OC3(C)CC)C2C1c1ccccc1,82.04115487,-2.23400039,79.80715448,-84.27515526,7.936172202
C=CC1C2C3C=C(C4C56C7C=CC(C7)C45C4CCC6C4)N1CC21C2CC4CC2C32NC412,83.53399654,-0.299999713,83.23399683,-83.83399625,7.935931409
C1=CC2N(c3ccccc3C34CC56SC78C=C5C3C73CC63C4C8)C1C13CC21C1CCC3C1,80.08355353,0.62792674,80.71148027,-79.45562679,7.935532058
C=C(C=CC1C2CCC1C13CC21C1C=CC3C1)C1C2C(C)C3C=CC2(C24SC32C2CCC4C2)C23SC12C1CCC3C1,79.95841587,-0.046820967,79.9115949,-80.00523683,7.934972152
CC(Cl)C12OC1C1C3=C4C5C6CCC(S6)C45C(C=CBr)(C4CC5CC4C46OC54C4C=CC6O4)C1CC32,80.12723096,-9.883980351,70.24325061,-90.01121132,7.934861721
C1=CC2CC1C13C4CCC(C4)C21C3C1=CC2=CC3OC2C2(S1)C1CCC(C1)C32,82.59087479,-0.033159937,82.55771485,-82.62403473,7.934511369
CCC1=C(C2C3C=CC2C24CC32C2CCC4C2)C2=CC34C=C(C2=C1)C(C=C3Br)C4F,82.41729977,1.336296784,83.75359655,-81.08100299,7.933717086
CC1C2C=CC1C13C(=C4C5C=CC4C46NCC7C=CCC7=C4C56)C21C1CCC3C1,84.28308302,1.018155691,85.30123871,-83.26492733,7.932684929
CC12CCSC1C(c1ccccc1)CC2(CF)C1(C23C(=C4C56C7C=CC(C7)C45C4CCC6S4)C2C2CCC3S2)C=CC=CO1,88.40839696,-0.663211389,87.74518557,-89.07160835,7.931960085
CC1C2CCC3(C(=CI)C4C5CCC4C46CC54C4C=CC6C4)C4=CC1C31OC21C4c1ccccc1,70.06094699,-5.361956808,64.69899019,-75.4229038,7.93151525
CC1CC2SC1C1CC21C(C)(C1CCC(F)C1)C1(CC23CCC(C2)C24CC32C2C=CC4C2)CCC(F)C1,85.04338918,-1.660852979,83.3825362,-86.70424216,7.931142342
BrCC1CC2CC1C13C(=C4C5C6CCC(S6)C45C45C=C6C7CCC6C6(OC76)C4C=C4CC=CC4C5)C21C1C=CC3C1,84.40811944,-2.062162384,82.34595706,-86.47028182,7.931129451
CC=CCN1C2C=CC1(C13CC1(C14OC1(CC)C1CCC4C1)C1C=CC3C1)C13CC21C1CCC3C1,82.37828065,1.427499765,83.80578041,-80.95078088,7.930361865
CC1=CC2CC3SC2C24CC32C23C=CCC(C5C6C=CC5C57CC65C5CCC7C5)=C2CC14C3,83.73627226,0.28896822,84.02524048,-83.44730404,7.930348489
CC1C23NC24C2CC3CC2C(I)C12C4C(=CC1C34C5C=CC(C5)C13C1CCC4C1)C13CC12C1C=CC3C1,79.871757,0.229304665,80.10106166,-79.64245233,7.930166788
FCC(C=CC1C23C4C=CC(C4)C12C1CCC3C1I)N1C2C=C3C(Br)C2C(CBr)C31,85.07021583,4.504120771,89.5743366,-80.56609506,7.928836568
BrCC12CCC(=CC1C13OC1C1CCC3C1=CC1CC3CC1C14CC31C1C=CC4C1)C2,80.05937122,-7.602685028,72.4566862,-87.66205625,7.92875991
BrCC1C2C=CC13C(CBr)C(C2=C(Br)C1CC2CC1C14CC21C1CC4C=C1I)C12CC31C1CCC2S1,79.93167925,-6.713363215,73.21831603,-86.64504246,7.928361894
BrCC12CC3=CC1C14OC15C1CCC4C1=C(C1CC4CC1C16CC41C1C=CC6C1)C25C3I,81.79152641,-5.347051517,76.44447489,-87.13857793,7.928070608
CC=CC=C1CC2(C)C(CBr)CC1C2(C=C(Br)c1ccccc1)C12OC1C1CCC2C1=C1C23C4C=CC(C4)C12C1CC3CC1CBr,84.65722569,-1.498981797,83.1582439,-86.15620749,7.927972042
C1=CC(C2C3CCC2C24CC32C2C=CC4O2)C23OC24C1=CC1CC3CC14,80.47154817,-1.406808792,79.06473938,-81.87835696,7.927538985
C=C1C=C(C=CC2C3=C(C)C(C4C5CCC4C46CC54C4C=CC6C4)=CC3(C=CC)C34CC23C2CCC4C2)C(C)C1C,84.01306387,-1.167127982,82.84593589,-85.18019186,7.926932035
CCC12CC1(C13C=CC(C45NC41C1CC(C=CC=CC=CC4C6CCC4C47CC64C4C=CC7C4)C5C1)C14OC13C1CCC4C1)C1CCC2S1,82.01386263,-1.066703915,80.94715871,-83.08056654,7.926707432
C1=CC2OC1C13OC21C1CCC3C1=CC12C3CCC1C(C3)C13NC21C1CCC3C1,82.0677744,-2.438664331,79.62911006,-84.50643873,7.926493619
FC1C2CC3(C(Br)=C4C56C7CCC(C7)C45C4C=CC6N4)CC2(Cl)CC13,82.12402288,-2.188292391,79.93573049,-84.31231527,7.925005282
FC1C2CC=C3C1C(C2)C1CC24CC2(C2C=CC4C2)C31C1CC2CC1C13CC21C1C=CC3C1,69.76013993,-11.65567333,58.1044666,-81.41581325,7.924712855
BrC(=CC1C2C=CC1C13CC21C1CCC3C1)C12CC3=C(c4ccccc4)C14C=CC3(C4)C2,84.30618419,1.385317515,85.69150171,-82.92086668,7.923899424
BrC=C1C(OC=CC=CC=C2C3C=CC4(C3CBr)C(CBr)C2C23NC42C2CCC3C2)=CC=C1C1C2C=CC1C13CC21C1CCC3C1,80.45597371,-1.029574644,79.42639907,-81.48554835,7.923276486
C1=CC2CC1C13CC21C1CC3CC1C=C1C2=CCC34OC13CCCC24,77.17707524,-8.079566813,69.09750843,-85.25664206,7.922732884
CC=C1C(C2=c3cc4C=CC25C=c3cc45)=CC=C1C1CC2CC1C13CC21C1C=CC3C1,80.33318158,-7.955016175,72.37816541,-88.28819776,7.922033694
BrCC12SC(C=C1N1C3C=CC1C14CC31C1CCC4C1)C13CC21C1C=CC3C1,86.00217747,-1.057356479,84.94482099,-87.05953395,7.92118593
FC(C1CC2CC1C13CC21C1C=CC3C1)C1(C=Cc2ccccc2)C23OC2(C2CCC3C2)C23OC12C1C=CC3O1,77.64383597,-3.334889161,74.30894681,-80.97872513,7.920716435
CCC1=CC(C2C3C=CC2C24CC32C2CCC4C2)C23C1=CC(C2c1ccccc1)C12CC13C1C=CC2C1,82.76436488,-0.708185889,82.05617899,-83.47255077,7.91977894
CC1(SC2C34C5C=CC(C5)C23C2CC4CC2C(Br)(Br)I)CCC23CC12C1CCC3S1,75.2313063,-6.198621453,69.03268484,-81.42992775,7.91909368
CC=COC1(C2C=CC3(CCC45CC43C3CCC5S3)C34OC23C2CC(Br)C4C2)C2C=CC1C13CC21C1CCC3O1,83.92951706,1.644704528,85.57422159,-82.28481253,7.91851202
CC1=CC2N(C=CC3CC4CC3C35CC43C3C=CC5C3)C3CC4CC3C13OC423,76.72338577,-10.68073486,66.0426509,-87.40412063,7.917467494
CC12N=CC(=C1C1C3C=CC1C14CC31C1CCC4C1)C13NC21C1CC(C=CBr)C3C1,83.10887648,0.044858747,83.15373522,-83.06401773,7.916919142
FC1CC23C4=CC=CC1C42C1C=CC3C1=C1C23C4C=CC(C4)C12C1CCC3C1,86.47021201,-0.152443921,86.31776809,-86.62265593,7.916579976
BrCC1CC2CC1C13C(=CC4C5CCC4C4(C67C=C8C9%10CCCC6C89C6C=CC%10C67)SC54)C21C1C=CC3C1,84.90602699,-1.41077177,83.49525522,-86.31679876,7.916320016
C=C1C=CC2C3=CC(C4CC5CC4C46CC54C4C=CC6C4)C12C12CC31C1C=CC2C1,81.04885343,-5.41005262,75.63880081,-86.45890605,7.915995984
BrCCC12C=C3CC1(CBr)C(CBr)C3C2=C(Br)C1CC2CC1C13CC21C1C=CC3C1,80.51975179,-7.207699904,73.31205189,-87.7274517,7.9157368
CC=CC=C1C2=C3C(=CC(=C(F)N4C5C=CC4C46CC54C4CCC6C4)C3CC)C=C2C23C=CC1(O2)C12CCCCC31O2,85.70861649,-1.497572754,84.21104374,-87.20618925,7.915142535
CCC1CC2CC1C13CC21C1C=CC3C1C1C2CC3C4C5C6C=C(C)C(O6)C5C(C24)C31,79.0961277,-1.544530298,77.5515974,-80.640658,7.914919886
C(=CC1C23C4C=CC(C4)C12C1CCC3C1)c1ccccc1C=C(c1ccccc1)C12C=CC(C34CC31C1CC(c3ccccc3)C4C1)C13OC12C1CCC3C1,80.15127102,-0.455195728,79.69607529,-80.60646674,7.914638785
ICC=CNC12C=CC(=C(CC3C4C=CC3C35CC43C3CCC5C3)S1)C13OC21C1CCC3C1,82.27908526,-0.761629386,81.51745588,-83.04071465,7.91341915
CC12C3=CC(C(C4C5C=CC4C46CC54C4CCC6C4)=C1CC3)C13CC21C1CCC3S1,83.89840934,0.224137816,84.12254716,-83.67427153,7.912746057
CC1C2C(Br)C3C=CC2(C24OC12C1CC4CC1c1ccco1)C12C4CCC(C4)C31C2C=C1C2CCC1C13OC21C1C=CC3O1,86.0455919,-2.433923008,83.61166889,-88.47951491,7.911873111
CC=CC1C23C4C=CC(C4=Cc4ccccc4)C12C1CCC3C1=Cc1ccccc1C=C1C2CCC1C1(C34C=CCC35CC5CCC4c3ccccc3)OC21,76.89538141,-24.76999618,52.12538523,-101.6653776,7.911327193
CCC12CC1(C13OC1(C(C)=CC1C45C6C=CC(C6)C14C1CCC5C1)C1C=CC3O1)C1C=CC2C1,79.50257819,0.245285975,79.74786417,-79.25729222,7.910942772
CC=CC=C1C2CCC1C13C(=CC4SC(I)C(CBr)C45CO5)C21C1C=CC3O1,87.20020953,-2.801130274,84.39907925,-90.0013398,7.909866263
CCC12SC13C1CCC2C1C=C(F)C3C1C2C=CC1C13CC21C1CCC3C1,83.8890897,1.768871794,85.65796149,-82.1202179,7.909210236
CCC12C34CC=CC3C(CC4)C1(C1CC3CC1C14CC31C1C=CC4C1)CC13CC12C1C=CC3C1,74.81806349,-11.36797817,63.45008532,-86.18604166,7.908593599
CC1CC2C(=C3C45CCCCC34C3C=CC5C3)C1C13C(=C4C5CCC4C4(C(C)I)OC54)C21C1C=CC3C1,80.14878198,-6.75038247,73.39839951,-86.89916445,7.906495336
C1=CC2OC1C13OC21C1CCC3C1=CC12CCC(C1)C13CC21C1CCC3S1,86.22950076,-2.247176813,83.98232394,-88.47667757,7.906188437
C1=CC2N(C3=C4C5CCC4C46OC54C4C=CC36C35OC43C3CCC5C3)C1C13CC21C1CCC3C1,83.91086013,-1.882509535,82.02835059,-85.79336967,7.906144993
BrCCC12C=C3CC1(CBr)C(CBr)C3C2=CC1CC2CC1C13CC21C1C=CC3C1,83.02048196,-6.729173427,76.29130854,-89.74965539,7.905046165
C1=CC2OC1C13CC21C1CCC3C1=CC12CCC(C1)C13CC21C1CCC3S1,84.50307169,-2.233117836,82.26995385,-86.73618952,7.904897839
BrC1C2C=CC(C2)C23CCC(=CC12)C3=CC1C23C4C=CC(C4)C12C1CCC3C1,80.25384454,0.026692254,80.28053679,-80.22715228,7.904579467
C=CC=CC1(CF)NCCC1C1C=CC=CC1C12C(=C3C45C6CCC(C6)C34C3C=CC5C3C)C1C1CCC2S1,81.05563434,-2.510355741,78.5452786,-83.56599008,7.903673777
CCCC1=CC2OC1C1C2C2CC3C1C2CC3(CC)C(C)CCC1CC2CC1C13CC21C1C=CC3C1,81.67553092,-3.645483808,78.03004711,-85.32101472,7.902513307
